id,date,user,pc,filename,activity,to_removable_media,from_removable_media,content
{H2Z8-N0ER69YF-4567YMMI},01/06/2010 12:18:50,NJM0440,PC-0411,R:\NJM0440\4667QBI8.doc,File Delete,False,True,"D0-CF-11-E0-A1-B1-1A-E1 After the reception of Tim and Pete, with several critics calling him ""The Last Angry Gay Man"", Baker faced increasing difficulty finding a publisher for his work and his financial position became precarious. ""It's a novel, not a position paper."""
{Z8V3-B0OH39LR-7479NZRU},01/06/2010 13:45:54,DWD2621,PC-3113,R:\92IZPL4S.doc,File Delete,False,True,"D0-CF-11-E0-A1-B1-1A-E1 The transport also served in the Pacific Theatre, making several transpacific voyages, and one to the Aleutians. Arrived in States in September 1942. Interesting note from November 19,, 1941, ""It is only a question of a couple of weeks when we shall be in this whole mess and more likely from the Pacific Ocean rather than from Europe"" The Kingdom of Mysore was restored to the Wodeyars and Mysore remained a princely state under the British Raj. The Legislative Council is a permanent body of 75 members with one-third (25 members) retiring every two years."
{P7K0-U1JC46XZ-9478KYCU},01/06/2010 10:15:55,AED1421,PC-0707,R:\ANPOJTWD.doc,File Copy,True,False,"D0-CF-11-E0-A1-B1-1A-E1 Despite the fact that (roughly) 100 medics from among the inmates were working there, they were not given any medication and could offer only basic first aid. Prisoners were also 'rented out' as slave labour, and were exploited in various ways, such as working for local farms, for road construction, reinforcing and repairing the banks of the Danube, and the construction of large residential areas in Sankt Georgen as well as being forced to excavate archaeological sites in Spielberg. The largest of these groups arrived at Gusen in January 1941. Starvation killed 20,000 people in the city that year. The following plates describe combat with the French, who-according to art critic Vivien Raynor-are depicted ""rather like Cossacks, bayoneting civilians"", while Spanish civilians are shown ""poleaxing the French."""
{J4T1-T8UK52JB-3341MELJ},01/06/2010 09:41:34,DDG0528,PC-0668,R:\J050NMJ4.doc,File Copy,False,True,"D0-CF-11-E0-A1-B1-1A-E1 Near Wood River, Nebraska, a herd of bison caused the Willie Company's cattle to stampede, and nearly 30 cattle were lost. I have no doubt that those who had to do with its management meant well and tried to do the best they could under the circumstances."" Sburatorul, a modernist literary magazine of the interwar period, edited by Eugen Lovinescu, owed its name to Zburatorul, making use of an antiquated variant of the name (a form favored by Heliade). Heliade, who first proposed a language regulator (an idea which was to be employed in creating the Romanian Academy), expanded on this legacy, while stressing that the dialect spoken in Muntenia, which had formed the basis of religious texts published by the 16th century printer Coresi, serve as the standard language."
{L6U7-I7NM93BJ-3159OHCQ},01/03/2010 12:19:24,CHM1561,PC-7046,R:\8B9VKEH3.doc,File Copy,True,False,"D0-CF-11-E0-A1-B1-1A-E1 He split his time between Ingpen and Ravenscroft on a four-day rotating basis to which both women consented. Although he worked primarily on the London stage, he made his Broadway debut in 1929, when he played one of the two murderers in Rope's End. Shaw was survived by his partner Joan Ingpen, daughter Drusilla MacLeod, sisters Susan Bonner-Morgan and Penelope Harness, and sister-in-law Olga Young. In 1956, he played the title role in the first English production of Hugo von Hofmannsthal's Everyman."
{U2C3-J5IR42QT-0502HLXU},01/07/2010 07:11:36,LEB1764,PC-4071,R:\54C2TG4\GEYHQB0N.doc,File Copy,True,False,"D0-CF-11-E0-A1-B1-1A-E1 It was designed by Taylor and Simister and sculpted by Albert Toft. A fulling mill at Chadderton by the River Irk was recorded during the Elizabethan era, and during the Early Modern period the weavers of Chadderton had been using spinning wheels in makeshift weavers' cottages to produce woollens. Chadderton anciently formed part of the hundred of Salford for civil jurisdiction, but for manorial government, Chadderton was a constituent manor of the Fee of Tottington, whose overlords were the de Lacys, Barons of Clitheroe Castle. It is in the northeast part of the Greater Manchester Urban Area, the UK's third largest conurbation, on undulating land rising from {convert|300|ft|m|0} above sea level in the west to {convert|450|ft|m|0} in the east."
{V4D3-S3BY26AQ-7803DWGU},01/05/2010 13:39:47,REJ2666,PC-9016,R:\81R64j6\D02QN296.exe,File Copy,False,True,"50-4B-03-04-14 Although they will appear before parliament after they have been appointed by the High Representative. The Parliament gained more powers from successive treaties, namely through the extension of the ordinary legislative procedure (then called the codecision procedure), and in 1999, the Parliament forced the resignation of the Santer Commission. The Sumatran Rhino may have diverged from the other Asian rhinos as far back as 15 million years ago. The Javan Rhino is much less vocal than the Sumatran; very few Javan Rhino vocalizations have ever been recorded."
{G6P8-M9NZ22YN-4474SGYT},01/05/2010 15:54:32,UXC1495,PC-6573,R:\9EGGC4K1.doc,File Copy,False,True,"D0-CF-11-E0-A1-B1-1A-E1 ""The Leader"" physically resembles L. Ron Hubbard; the Movementarians' ""trillion year labor contract"" alludes to the (Scientology) Sea Org's billion year contract; and both groups make extensive use of litigation. After trying other methods, Glen and Jane finally convert him by singing the theme to Batman, replacing the word ""Batman"" with the word ""Leader"". Arabic astronomical contributions include Albatenius discovering that the direction of the Sun's eccentric is changing, and Ibn Yunus observing more than 10,000 entries for the Sun's position for many years using a large astrolabe. The energy stored in petroleum and other fossil fuels was originally converted from sunlight by photosynthesis in the distant past."
{W5B9-N5GD21ZV-1006PZRF},01/06/2010 13:51:34,LFR0075,PC-1308,R:\29Qglz0\UO2AWWSF.pdf,File Write,True,False,"25-50-44-46-2D Opposing the Germans were the old Russian pre-dreadnoughts Slava and Tsarevitch, the armored cruisers Bayan, Admiral Makarov, and Diana, 26 destroyers, and several torpedo boats and gunboats. SMS ''Konig was the first of four Konig class dreadnought battleships of the German Imperial Navy (Kaiserliche Marine) during World War I. Konig (Eng: ""King"") was named in honor of Kaiser Wilhelm II of Germany, who was the king of Prussia as well as the German Emperor. The ship returned to the fleet on 3 November."
{V6A3-M7GR17MA-9827DQCQ},01/06/2010 16:52:27,UMF2894,PC-7216,R:\UMF2894\ORE1BACE.exe,File Delete,False,True,"4D-5A-90-00-03-00-00-00-04-00-00-00-FF-FF-00-00-B8-00-00-00-00-00-00-00-40-00 When he was about forty years old, he received a divine revelation through angel Jibreel while meditating in cave Hira outside Mecca. However, according to Arab traditions Amr ibn Hisham quashed the remaining dissent by appealing to the Quraishi's sense of honor and demanding that they fulfill their blood vengeance. Amr ibn Hisham is described as shaming at least one noble, Umayah ibn Khalaf, into joining the expedition."
{V8F4-Y6NX86CD-5940BXIG},01/05/2010 09:03:54,MPB2578,PC-0946,R:\356qbL8\XQ5GIZET.pdf,File Copy,False,True,"25-50-44-46-2D Their numbers rose from 1,080 in late 1938 to over 3,000 a year later. The Kapos formed the main part of the so-called Prominents (Prominenz), or prisoners who were given a much better treatment than the average inmate. The molars are somewhat hypsodont (high-crowned), though less so than in Eliurus, and the third molars are reduced in size and complexity. Voalavo is a genus of rodent in the subfamily Nesomyinae, found only in Madagascar."
{R1F5-U5XQ22UI-9710VDUO},01/05/2010 14:48:09,MIC2325,PC-7190,R:\MT6VE623.pdf,File Copy,False,True,"25-50-44-46-2D The terms of the agreement required the Americans to release an equal number of British prisoners. James Stanley Goddard, one of the fur traders who left with Lorimier, traveled further west in an ultimately unsuccessful effort to raise an Indian force to oppose the Americans occupying Quebec. Tens of thousands of people came to Monte Ne during the 1920s to see its progress. The Monte Ne Baptist Church is still active."
{S7X3-K4HI41UB-2961BNKM},01/06/2010 16:23:27,NJM0440,PC-0411,R:\7XEIN9OP.doc,File Delete,False,True,"D0-CF-11-E0-A1-B1-1A-E1 The final image of this letter is that of the small but brave David versus the giant Goliath. Although the letters were condemned by the Irish government, with prompting from the British government, they were still able to inspire popular sentiment against Wood and his patent. On 28 August 1914, Lion and her squadron of HMS Queen Mary and HMS Princess Royal, swept into the Heligoland Bight where German and British cruiser forces were already engaged in a bitter struggle. Seconds later, Harvey collapsed and died from his wounds."
{G4V0-G0IA65XF-1490MDCM},01/07/2010 08:13:37,ZHF1006,PC-8447,R:\FCCXQ4NA.doc,File Delete,False,True,"D0-CF-11-E0-A1-B1-1A-E1 These rhinos may get their necessary mineral requirements by consuming plants that are rich in minerals. In the wild this hair is hard to observe because the rhinos are often covered in mud. About only 53,000 French troops - including Soult, Lannes and Murat's forces - would take possession of Austerlitz and the Olmutz road, occupying the enemy's attention. Austria agreed to recognize French territory captured by the treaties of Campo Formio (1797) and Luneville (1801), cede land to Bavaria, Wurttemberg, and Baden, which were Napoleon's German allies, and pay 40 million francs in war indemnities, and Venice was given to the Kingdom of Italy."
{D7F6-H8VB82QN-4129BMIY},01/05/2010 08:11:05,VSC0775,PC-5182,C:\78tKwp0\9HEC5G64.pdf,File Open,False,False,"25-50-44-46-2D Munitions transported through the magazine included bombs, shells, naval mines, torpedoes and small arms ammunition. Coakley summed up his prosecution case on September 22. He later said that ""when he died, the power and glory of the Presidency went with him."" Coolidge repeatedly called for anti-lynching laws to be enacted, but most Congressional attempts to pass this legislation were filibustered by Southern Democrats."
{K6X8-M3GG81RA-0793YECZ},01/06/2010 11:52:37,TZY3133,PC-9358,R:\TZY3133\E6N31ECB.txt,File Copy,True,False,"43-57-35-39 In Crazy Eddie TV commercials, radio personality Jerry Carroll leapt at the camera and jumped around while jabbering at high speed, always ending with the line, ""Crazy Eddie: Our prices are insaaaaaane!"". The CVC format failed in the marketplace, sales quickly eroded, and Muntz's store closed soon after. Arnold's report of the incident included otherwise unsubstantiated allegations that two prisoners were killed by Forster's Indians. The Indians were concerned about the number of troops, but news that the Americans were in retreat from the city of Quebec emboldened them to act."
{T0H9-S5YG15PW-5048PIYQ},01/04/2010 13:41:04,XAB0627,PC-2560,R:\47k2347\3HE85PAQ.pdf,File Delete,False,True,"25-50-44-46-2D Until the end of the war the depot served as an improvised concentration camp. The following day, the SS guards deserted the camp, leaving the prisoners to their fate. In late 1944, roughly 11,000 of the Gusen I and II inmates were working in underground facilities. As there were too many prisoners in Mauthausen to have all of them work in its quarry at the same time, many were put to work in workshops, or had to do other manual work, whilst the unfortunate ones who were selected to work in the quarry were only there because of their so-called ""crimes"" in the camp."
{B8Y6-J5BG64WC-3915KDWA},01/04/2010 10:59:31,TNR0319,PC-2130,R:\63Vkck0\Y0NOMDLV.doc,File Copy,False,True,"D0-CF-11-E0-A1-B1-1A-E1 The eastern half of the watershed is more open and rural than the urban western half, which consists largely of residential areas with pockets of commerce and industry. On the Oregon Water Quality Index (OWQI) used by DEQ, water quality scores can vary from 10 (worst) to 100 (ideal)."
